GSPAR_IDS,ALTAR_ID,REPORT_YEAR,BASIN_NAME,SUBBASIN_NUMBER,SINGLE_MULTIPLE_AR,ANNUAL_REPORT_AREA,METHOD_USED,TOTAL_WATER_USE,WST_EXPLANATION,WST_GROUNDWATER,WST_OTHER,WST_RECYCLED_WATER,WST_REUSED_WATER,WST_SURFACE_WATER,WUS_AGRICULTURAL,WUS_EXPLANATION,WUS_INDUSTRIAL,WUS_MANAGED_RECHARGE,WUS_MANAGED_WETLANDS,WUS_NATIVE_VEGETATION,WUS_OTHER,WUS_URBAN
470,,2024,LOS MOLINOS,5-021.56,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use, and estimates based on historic water rights data for dry and critical years",68700,,18900,0,0,0,49800,67500,Rural Residential,0,0,0,0,1000,200
391,,2024,MADERA,5-022.06,Single Annual Report,Entire Basin,Sum of groundwater and surface water reported in Sections A-C (Sections 3-4 of the Annual Report). It is noted that this is a refinement of the approach in prior Annual Reports; this refinement was made as part of efforts to bring consistency across the Subbasin water budget in the coordinated Subbasin Annual Report document.,805400,,536400,0,0,0,269000,772800,,0,7400,0,0,0,25200
405,,2024,MERCED,5-022.04,Single Annual Report,Entire Basin,"Total water use is a simple sum (by sector) of the groundwater use and total surface water available for use. Groundwater use was calculated by a mixture of direct measurements, estimates from the MercedWRM, and estimates from Merced National Wildlife Refuge staff. Surface water diversions were measured directly.",1068989,,569798,0,0,0,499191,1009973,,0,0,12658,0,0,46358
,86,2024,MISSION CREEK,7-021.02,Single Annual Report,Entire Basin,Metered wells and estimate of unmetered well use based on population in areas outside of municipal water service areas. Imported surface water from adjacent subbasin based on metered well and metered usage. ,13646,,13341,0,0,0,305,629,Undetermined but estimated to be mostly urban use by minimal pumpers who are not required to report production to Coachella Valley Water District  (<25 AFY) or to Desert Water Agency (<10 AFY),281,0,0,0,500,12236
412,,2024,MODESTO,5-022.02,Single Annual Report,Entire Basin,"Groundwater volume was obtained by measurements provided by Agencies or Cities, and by estimates using the Groundwater model C2VSimTM. Surface water supply was obtained by measurements of Agencies, water rights (eWRIMS) data in conjunction with demands simulated by the C2VSimTM model.",550300,,260800,0,0,0,289500,474600,,0,0,0,0,0,75700
402,,2024,MONTECITO,3-049,Single Annual Report,Entire Basin,"Metered deliveries of surface water, in-kind water delivered under the existing water supply agreement with the City of Santa Barbara, and municipal groundwater extractions. Groundwater extractions from private well owners largely estimated. ",4310,Delivery of in-kind desalinated water via water supply agreement between Montecito Water District and the City of Santa Barbara,943,1395,0,0,2220,0,Domestic use (approx. 161 AF; groundwater extracted by water companies within the Basin); Primarily Landscape Irrigation (approx. 659 AF; groundwater extracted by private well operators),0,0,0,0,820,3490
476,,2024,MONTEREY,3-004.10,Single Annual Report,Entire Basin,"Based on (1) metered urban use in the Marina-Ord Area, (2) reported agricultural pumping in the Corral de Tierra Area by the MCWRA Groundwater Management System (GEMS), and (3) reported urban water use in the Corral de Tierra Area through GEMS and the State Water Resources Control Board's (SWRCB's) Division of Drinking Water. MCWRA’s Groundwater Reporting Program allows 3 different reporting methods: water flowmeter, electrical meter, or hour meter. Method of measurement is not available for data from the SWRCB but 71% of the water systems meter their groundwater use.",4510,,4510,0,0,0,0,310,Rural Domestic,0,0,0,0,133,4068
442,,2024,MOUND,4-004.03,Single Annual Report,Entire Basin,"Agricultural groundwater estimated based on numerical model inputs, surface water based on direct metered volumes and estimated from purchases, urban groundwater based on reported values from each district, native vegetation calculated using numerical model.",11828,,10165,0,0,0,1663,3198,,0,0,0,911,0,7719
475,,2024,NAPA VALLEY,2-002.01,Single Annual Report,Entire Basin,"Methods used to determine total Subbasin water use include direct measurements made by meters, estimates developed using the Napa Valley Integrated Hydrologic Model, and other estimates made for direct measurements not yet available from other agencies at the time of report preparation. Due to the limited availability of some data obtained from other agencies, such as water use by small public water systems and surface water diversions reported to the SWRCB, Water Year 2024 water use estimates developed for this Annual Report are considered preliminary and subject to revision in subsequent annual reports and GSP updates. Please see the method descriptions provided in other sections of this Annual Report submittal for additional information.",32200,,16210,0,1140,0,14850,12750,Self-Supplied Users (Domestic wells),0,0,0,0,2870,16580
,89,2024,NILES CONE,2-009.01,Single Annual Report,Entire Basin,"Water Use is metered or gaged by Agency and/or Water Source Type. ACWD sources include local surface water from the Alameda Creek Watershed (measured by stream gage), extracted groundwater (with non-ACWD wells metered through the Replenishment Assessment Program), SWP (metered), SFPUC (metered), Lake Del Valle (metered), and Semitropic Water Storage District (metered). Local surface water from the Alameda Creek Watershed, as well as some SWP and Semitropic Water Storage District water, was used for managed aquifer recharge, which is recovered as groundwater pumping and other groundwater demands. Therefore, the numerical Total Water Use is not a net water supply value. Water Use by Non-ACWD Owned/Operated Wells and the City of Hayward Distribution System (via SFPUC) are also metered.",58225,"Includes water imported from the SWP (6,952 AF), SFPUC (11,093 AF), Lake Del Valle (9,329 AF), Semitropic Water Storage District (0 AF), and the City of Hayward Distribution System via SFPUC (1,179 AF). Note that 36 AF of recycled water from the City of Hayward Distribution System is accounted for in the 'Recycled Water' field (column G). Note that some SWP water was used for managed aquifer recharge, which is recovered as groundwater pumping and other groundwater demands.",16459,28552,36,0,13178,54,"""Non-Revenue Water"" (2,498 AF), ""Desal to SF Bay"" (2,969 AF), and ""ARP"" (114 AF) were added as Water Use Sectors to account for water that could not be appropriately categorized under SGMA water use sectors. ""Non-Revenue Water"" is the amount of water supplied to the ACWD distribution system less the summation of meter readings for which customers were billed. Non-Revenue Water includes non-billed consumption (fire flows, distribution system flushing, etc.) plus real and apparent losses. ""Desal to SF Bay"" is brine and brine dilution water discharged from the Desalination Facility as wastewater and discharged to San Francisco Bay. ""ARP"" is the Aquifer Reclamation Program. Groundwater classified under ""ARP"" is water extracted to improve basin water quality, but is not supplied to the Desalination Facility for potable reuse.",5000,13178,0,0,5582,34411
416,,2024,NORTH AMERICAN,5-021.64,Single Annual Report,Entire Basin,Direct through meters and weirs or estimated by groundwater model,560600,,237300,0,6100,0,320400,377600,Remediation,53970,0,0,0,3100,125930
304,,2024,NORTH SAN BENITO,3-003.05,Single Annual Report,Entire Basin,Model Estimate for groundwater pumping,114960,CVP,99455,15084,421,0,0,107173,,0,0,0,0,0,7788
460,,2024,NORTH YUBA,5-021.60,Single Annual Report,Entire Basin,Groundwater extraction is estimated for Urban using metered data received from California Water Service Company for the City of Marysville. Agricultural and Rural Residential are estimated using the Yuba Groundwater Model (YGM). Surface water is estimated using the YGM and is the amount of surface water diverted to meet agricultural demand. This includes the surface water consumptively used by the crop and the surface water that percolates to the groundwater system as part of the irrigation process. These surface water values differ from diverted amounts in that they do not include conveyance losses and operational flows (the amount diverted at the headgate but not used and spilled at a downstream location).,150940,,41450,0,0,0,109490,148660,Rural Residential,0,0,0,0,450,1830
386,,2024,OJAI VALLEY,4-002,Single Annual Report,Entire Basin,Sum of groundwater extractions and local imported surface water,5009,,3834,0,0,0,1175,0,,0,0,0,0,0,0
419,,2024,OXNARD,4-004.02,Single Annual Report,Entire Basin,"meters, reported sales",133543,,34108,0,1804,0,90579,27768,Domestic,0,80533,0,0,1091,24151
,83,2024,PAJARO VALLEY,3-002.01,Single Annual Report,Entire Basin,"Total water use in the Pajaro Valley Basin during water year 2024 was 47,086 acre-feet. Surface water supply use is measured through direct measurement by flow meters that have an accuracy of +/- 1.5 % or estimated using a mass balance approach and measurement of inflows. Metered groundwater use is measured through direct measurement by flow meters that have an accuracy of +/- 5.0 %. For non-metered commercial production facilities, average annual demand is based off the adopted estimated annual water demand rates for the following land uses: residential (0.5 acre-feet per year [AFY] per dwelling unit), apple orchard (1.0 AFY per cultivated acre), greenhouse operation (4.0 AFY per cultivated acre), mushroom operation (1.5 AFY per 100 tons of mushrooms produced), golf course and other turf (3.2 AFY per acre), non-irrigated agriculture (0.0 AFY per acre), all other agriculture (2.5 AFY per cultivated acre), and all other commercial operations (1.5 AFY per 1.0 acre-feet of wastewater produced). If a non-metered commercial water production facility serves more than one land use, total annual water production of the facility shall be estimated as the sum of all such uses on the prorated basis of the indices established above. Total annual demand shall be presumed to be evenly divided between the period of January through June and the period of July through December. The annual water demand of a water production facility located on residential land and used for residential purposes only is estimated at 0.5 acre-feet per year per dwelling unit served. This demand is based on average annual water use data from rural residential water providers Aromas Water District, Central Water District, and San Andreas Mutual Water Company.",47086,The Harkins Slough Managed Aquifer Recharge and Recovery Facility diverts surface water from Harkins Slough and conveys it to a recharge basin where it percolates into the surficial aquifer of the San Andreas Terrace located near the coast. PV Water utilizes a series of wells to recover recharged water and delivers it to coastal farms through the Coastal Distribution System.,42681,186,2877,0,1342,36718,Rural Residential - Unmetered residential water users in rural settings,548,1087,0,0,1454,7279
399,,2024,PASO ROBLES AREA,3-004.06,Single Annual Report,Entire Basin,"Combination of directly measured volumes from Metered Municipal Wells, Metered SW Deliveries, and estimated volumes using OpenET and the Groundwater Model.",79889,,75077,0,0,0,4811,70900,"Rural Domestic, Golf Course and Small Public Water System",0,0,0,0,3134,5855
